"latitude";"longitude";"bio4_temp_";"bio11_temp";"bio16_prec";"bio17_prec";"ag_mosiac";"distance_high_pop";"hnd";"soilWater";"pH";"clay"
-20.4841;-43.19794;20.4513329377199;18.5156660037452;874.73643224554;47.8277878141636;0.0796885922851562;20000;55.8515364407512;29.9135802469136;51.1975308641975;39.4279835390946
-20.48701;-43.19714;20.4426026659208;18.4832253383383;874.827189322623;47.8670397628601;0.0982778515696805;20000;57.3556820276833;29.5720164609053;51.2880658436214;38.7448559670782
-20.48702;-43.19715;20.4426026659208;18.4832253383383;874.827189322623;47.8670397628601;0.098267978493365;20000;57.3556820276833;29.5720164609053;51.2880658436214;38.7448559670782
-20.48703;-43.19716;20.4425672497286;18.4828409252541;874.838108955485;47.8674395635979;0.0970245267355525;20000;57.4235314541176;29.5737704918033;51.2868852459016;38.7459016393443
-20.48704;-43.19717;20.4425672497286;18.4828409252541;874.838108955485;47.8674395635979;0.0971133391716451;20000;57.4235314541176;29.5737704918033;51.2868852459016;38.7459016393443
-20.48705;-43.19718;20.4424535404668;18.481839735176;874.871536633275;47.8684527897142;0.097192283559283;20000;57.6302168799228;29.5819672131148;51.2827868852459;38.7540983606557
-19.81359;-44.04818;18.1694412910749;18.7183035792269;936.630562864921;37.4866387895722;0.196722593345731;1389.70586747883;28.6353038959816;29.8606557377049;51;41.9795081967213
-19.81701;-44.0512;18.1744198717379;18.6113023668116;946.125832240949;37.8628342592216;0.145155471811571;1091.86288170053;32.0254049340393;30.1728395061728;51;42.7078189300412
-12.317333;-44.860806;10.203401155292;23.6894838357412;544.034005175846;9.06087524850465;0.252719155878044;20000;26.5760913268038;24.3168724279835;57.5720164609054;31.3744855967078
-19.270313;-43.95504;17.7555564900186;20.0827285270566;737.594491740713;27.5780552295651;0.206175973119399;1813.29987141237;46.7222118534026;26.9836065573771;54.3114754098361;37.0245901639344
-20.234496;-42.817211;19.739182258298;20.0439882060223;793.065084597641;41.9716587679764;0.151446255892406;7251.83192297006;41.2656725502799;29.3292181069959;55.5884773662551;36.7654320987654
-20.151847;-41.62317;18.6029066209583;19.4014463581722;690.065886418132;49.3167913786143;0.235313806802189;39.4465752609638;77.9140418318451;27.2377049180328;54.7581967213115;32.733606557377
-19.492688;-41.066473;17.9257945884592;22.4966910998432;530.387532993074;43.9582905876003;0.00590781164550781;276.371308016878;6.17222247300325;27.3251028806584;59.6872427983539;26.7489711934156
-19.783827;-43.750162;18.2364363867683;18.5956049935775;811.482420896191;32.3346106723025;0.133375304393095;9188.42740201549;30.620550379341;32.5349794238683;51.2633744855967;40.7283950617284
-19.791418;-44.068937;18.082020445072;18.668354190417;928.230963458213;36.9927634391718;0.206668351722867;223.140065682035;23.6983070765994;27.5267489711934;52.6255144032922;36.8971193415638
-21.500352;-43.325329;21.2137427184197;18.8089931326797;762.025959559974;54.2641137709455;0.0996712538006952;20000;68.8592948913574;36.1106557377049;53.9959016393443;38.5983606557377
-19.413497;-43.312454;18.4106525276133;18.8877283829386;1001.0848055278;47.2541920198678;0.0303984083251953;20000;41.7472388813035;31.1646090534979;52.761316872428;39.2757201646091
-19.941401;-43.475096;18.9048436046063;18.457046150793;983.447812225667;44.6889955346735;0.0661754233204561;146.14118418974;18.4833148424743;30.2254098360656;56.4672131147541;32.2909836065574
-22.049687;-46.150188;21.5801238619224;15.0336101241691;1021.57416701689;107.700768226824;0.15689840057373;5913.59159426867;30.1948021748027;30.0327868852459;52;39.8770491803279
-21.538679;-43.200502;21.6330445696743;19.4404976085008;731.609675141319;51.6327685037482;0.074798210865694;9553.82845727438;9.16408061004076;26.4795081967213;53.8032786885246;30.0163934426229
-16.740112;-43.867264;14.6687823869367;21.4895948130905;620.989663864979;12.5645432853889;0.00514214715576172;0;18.3207550362795;25.8024691358025;64.1728395061728;29.8271604938272
-19.511903;-43.7463;18.2413498402302;19.3234274867323;848.456183932462;34.4520384344662;0.214786538221651;245.142044003;39.1722741166099;27.8565573770492;51.2581967213115;35.8114754098361
